timestamp,flow1,flow2,flow3,pressure,diff12,diff23,ratio12,ratio23,flag_old,zone_old,severity_old,status_old,extra,operating_state,flow1_cal,flow2_cal,flow3_cal,diff12_cal,diff23_cal,ratio12_cal,ratio23_cal,zone_new,severity_new
2026-04-04 21:26:15,0.65,1.03,0.34,1.0,0.38,0.69,1.584615385,0.3300970874,1.0,LEAK_2_3,HIGH,Leak detected at LEAK_2_3,,ACTIVE_FLOW,0.65,0.7871535741078128,0.2893245823389021,0.1371535741078128,0.4978289917689107,0.8257600821246763,2.720659156385736,LEAK_2_3,HIGH
2026-04-04 21:56:55,1.61,2.25,2.26,0.9907083784376877,0.64,0.01,1.397515528,1.004444444,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.6580587296521532,1.6913596210527695,1.8652754585618339,0.10654794525918129,0.1933848050807106,1.0158831194768643,0.9194981083443735,LEAK_2_3,MEDIUM
2026-04-04 21:58:08,1.34,1.88,2.04,0.9866630256609688,0.54,0.16,1.402985075,1.085106383,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.3821188885036848,1.4793213958011744,1.7518485225787122,0.09918715136213328,0.30304969075352634,0.8921574368678991,0.744582963024616,LEAK_2_3,MEDIUM
2026-04-04 21:23:08,1.78,2.52,1.97,1.0,0.74,0.55,1.415730337,0.7817460317,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.78,1.9258514628657168,1.6763806682577564,0.1458514628657168,0.2494707946079604,0.924266504619891,1.1488151225623668,LEAK_2_3,MEDIUM
2026-04-04 21:23:16,1.79,0.26,1.83,1.0,1.53,1.57,0.1452513966,7.038461538,1.0,LEAK_2_3,HIGH,Leak detected at LEAK_2_3,,ACTIVE_FLOW,1.79,0.1986989604543993,1.5572470167064438,1.5913010395456006,1.3585480562520444,9.00860274209033,0.1275963018857759,LEAK_1_2,HIGH
2026-04-04 21:47:02,0.81,1.28,1.23,1.004862469170258,0.47,0.05,1.580246914,0.9609375,0.0,NORMAL,MEDIUM,Flow imbalance,,ACTIVE_FLOW,0.7643658539978208,0.9824580356027106,1.0438007248656722,0.17525685174783065,0.07282657817276642,0.8670888919303842,0.9934362618030748,LEAK_1_2,MEDIUM
2026-04-04 21:47:00,0.81,1.3,1.25,1.017723823771696,0.49,0.05,1.604938272,0.9615384615,0.0,NORMAL,MEDIUM,Flow imbalance,,ACTIVE_FLOW,0.8439878989171152,1.0078608772038076,1.075183645720103,0.19452812917415926,0.06953914260004436,0.8194278186819187,0.9487963631700509,LEAK_1_2,MEDIUM
2026-04-04 21:56:03,1.89,2.65,2.86,1.0,0.76,0.21,1.402116402,1.079245283,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.89,2.0252009430929165,2.4337303102625296,0.1352009430929166,0.4085293671696131,0.9332407267762596,0.8321386040815901,LEAK_2_3,HIGH
2026-04-04 21:22:37,1.98,2.77,2.47,1.0,0.79,0.3,1.398989899,0.8916967509,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.98,2.116908155610332,2.1018579952267302,0.1369081556103317,0.0150501603836015,0.9353263601694334,1.0071604078000418,NORMAL,LOW
2026-04-04 21:21:20,2.14,2.64,2.31,0.9755420996088887,0.5,0.33,1.23364486,0.875,0.0,NORMAL,MEDIUM,Flow imbalance,,ACTIVE_FLOW,2.066627313170766,1.9116904125327323,1.9114092437050338,0.1296914222330757,0.05063434211337057,1.0743069918598143,1.0791588303146853,NORMAL,LOW
2026-04-04 21:25:30,1.19,1.69,1.34,1.0,0.5,0.35,1.420168067,0.7928994083,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.19,1.2915432429535958,1.1402792362768497,0.1015432429535958,0.1512640066767461,0.921378363823592,1.132655232038287,LEAK_2_3,MEDIUM
2026-04-04 22:00:11,1.56,2.14,2.26,1.0,0.58,0.12,1.371794872,1.056074766,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.56,1.6354452898939025,1.923157517899761,0.0754452898939024,0.2877122280058586,0.9538686556131776,0.8503959112407689,LEAK_2_3,MEDIUM
2026-04-04 21:45:25,1.31,0.0,2.02,0.9902345231509692,1.31,2.02,0.0,1.0,1.0,LEAK_2_3,HIGH,Leak detected at LEAK_2_3,,ACTIVE_FLOW,1.2694534459669728,0.0,1.7167928776820482,1.3777192090975356,1.7971581890315804,,0.0,LEAK_2_3,HIGH
2026-04-04 21:25:29,1.18,1.68,1.34,0.9764765332689044,0.5,0.34,1.423728814,0.7976190476,0.0,NORMAL,MEDIUM,Flow imbalance,,ACTIVE_FLOW,1.210461744820419,1.3605595476207077,1.1384863849202036,0.10224506220324135,0.1441398776341832,0.9673832819482846,1.1109335331977865,NORMAL,LOW
2026-04-04 21:18:47,2.01,2.88,2.72,1.0,0.87,0.16,1.432835821,0.9444444444,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,2.01,2.200973100417962,2.314596658711217,0.190973100417962,0.1136235582932552,0.9132324241574346,0.9509099964066648,LEAK_1_2,MEDIUM
2026-04-04 21:20:47,1.98,2.57,2.3,0.9893709089728157,0.59,0.27,1.297979798,0.8949416342,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,2.021337771996858,2.0196935978643595,2.000369583928811,0.015110802187329148,0.006437965459802023,1.0468383026406107,0.9903968950448154,NORMAL,LOW
2026-04-04 21:58:35,1.29,1.83,1.92,1.0175233833438246,0.54,0.09,1.418604651,1.049180328,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.3227748649667899,1.401381720156646,1.72241561918946,0.10746255410697873,0.22474185526033008,0.8835592766346317,0.8160008147666571,LEAK_2_3,MEDIUM
2026-04-04 21:58:20,1.33,1.87,2.0,1.0,0.54,0.13,1.406015038,1.069518717,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.33,1.4291040617297184,1.701909307875895,0.0991040617297183,0.2728052461461765,0.9306530123427348,0.8397063551602189,LEAK_2_3,MEDIUM
2026-04-04 21:57:31,1.98,2.76,2.76,1.0005462675970287,0.78,0.0,1.393939394,1.0,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.972145271588673,2.210838382952328,2.237963331676752,0.13636894087492957,0.2656594007186178,0.9221835236227605,0.9128589730963416,LEAK_2_3,MEDIUM
2026-04-04 21:56:38,1.73,2.36,2.4,0.9703188667015132,0.63,0.04,1.36416185,1.016949153,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.7867773669388576,1.5857384923705775,2.1508300266872142,0.07712116079440115,0.2351008124012967,0.9505541407881927,0.8607081695074617,LEAK_2_3,MEDIUM
2026-04-04 21:19:58,1.88,2.38,2.37,1.0,0.5,0.01,1.265957447,0.9957983193,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.88,1.8188597149287324,2.016762529832936,0.0611402850712674,0.1979028149042032,1.0336146238049275,0.9018710373795982,LEAK_2_3,MEDIUM
2026-04-04 21:24:28,1.24,0.0,1.55,1.0,1.24,1.55,0.0,1.0,1.0,LEAK_2_3,HIGH,Leak detected at LEAK_2_3,,ACTIVE_FLOW,1.24,0.0,1.3189797136038186,1.24,1.3189797136038186,,0.0,LEAK_2_3,HIGH
2026-04-04 22:00:28,0.0,0.01,0.01,1.0099280023546788,0.01,0.0,1.0,1.0,0.0,NORMAL,LOW,Normal,,NO_FLOW,0.0,0.007259422670577133,0.00880283184743643,0.008028307152434138,0.0008634392034552527,0.0,0.9168811630018889,NORMAL,LOW
2026-04-04 21:22:32,1.86,2.64,2.37,1.0,0.78,0.27,1.419354839,0.8977272727,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.86,2.017558675383132,2.016762529832936,0.1575586753831317,0.0007961455501961,0.9219062735049272,1.000394764152159,LEAK_1_2,MEDIUM
2026-04-04 21:47:05,0.8,1.25,1.21,0.9959929484441167,0.45,0.04,1.5625,0.968,0.0,NORMAL,MEDIUM,Flow imbalance,,ACTIVE_FLOW,0.759026260720119,0.9503718733572448,1.0671907033981471,0.16111337002311418,0.07570166115442503,0.8477026311574878,0.9610140388202884,LEAK_1_2,MEDIUM
2026-04-04 21:27:43,1.33,1.94,1.57,0.9853673652218294,0.61,0.37,1.458646617,0.8092783505,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.3509848539745255,1.5342713483855759,1.4026326404432488,0.15172164910366406,0.15268011908464038,0.8928509476936993,1.0953863087022209,LEAK_1_2,MEDIUM
2026-04-04 21:27:06,1.37,1.96,1.75,1.0,0.59,0.21,1.430656934,0.8928571429,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.37,1.4978844711177797,1.489170644391408,0.1278844711177795,0.0087138267263715,0.9146232746358955,1.0058514628657165,NORMAL,LOW
2026-04-04 21:26:25,1.99,2.8,2.7,0.9631241283303851,0.81,0.1,1.407035176,0.9642857143,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.979817759718131,2.1243870696016236,2.33308187715584,0.13406670597234596,0.17266656994751492,0.9703475885871169,0.81058537587171,LEAK_2_3,MEDIUM
2026-04-04 21:58:58,1.52,2.08,2.29,1.004533684969892,0.56,0.21,1.368421053,1.100961538,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.5043515065246607,1.6900882568758406,1.858785430527318,0.07337646362838884,0.38048017799325357,0.9255344549439783,0.8179541118349514,LEAK_2_3,HIGH
2026-04-04 21:55:28,1.93,2.68,2.94,0.9998887941270386,0.75,0.26,1.388601036,1.097014925,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.890065331652251,1.9993281292750247,2.3065554953039102,0.10848843421380179,0.45612912293116176,0.9819849884605876,0.7929020875320248,LEAK_2_3,HIGH
2026-04-04 21:20:35,1.67,2.2,1.88,0.9990194131832393,0.53,0.32,1.317365269,0.8545454545,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.6176786800719394,1.7546916361972227,1.706881944100847,0.0115702168291894,0.07211400536083919,1.0271769323231883,1.0476751802009503,NORMAL,LOW
2026-04-04 21:45:20,1.07,0.0,1.52,1.0094526069168681,1.07,1.52,0.0,1.0,1.0,LEAK_2_3,HIGH,Leak detected at LEAK_2_3,,ACTIVE_FLOW,1.0305313241251977,0.0,1.3570361200197578,1.1089983539095192,1.3414266161549517,,0.0,LEAK_2_3,HIGH
2026-04-04 21:26:28,1.94,2.77,2.59,1.0107258181903438,0.83,0.18,1.427835052,0.9350180505,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.9557887781432965,2.053249251399878,2.3426482457313296,0.1804299305270381,0.08327392862207697,0.9073866429197597,0.9658746982538288,LEAK_1_2,MEDIUM
2026-04-04 21:21:17,2.16,2.67,2.38,1.0,0.51,0.29,1.236111111,0.8913857678,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,2.16,2.040485478512485,2.025272076372315,0.1195145214875146,0.0152134021401706,1.0585716108965602,1.0075117819070616,NORMAL,LOW
2026-04-04 21:47:25,0.27,0.39,0.41,1.0,0.12,0.02,1.444444444,1.051282051,0.0,NORMAL,LOW,Normal,,LOW_FLOW,0.27,0.298048440681599,0.3488914081145584,0.028048440681599,0.0508429674329594,0.9058930131710948,0.8542728016498901,NORMAL,LOW
2026-04-04 21:20:24,1.65,2.22,1.87,1.041358126763271,0.57,0.35,1.345454545,0.8423423423,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.7945700713034585,1.6927987558462543,1.5499102641307974,0.0459237681653187,0.10473912622919396,0.982555053881902,1.0636627769200793,NORMAL,LOW
2026-04-04 21:19:14,1.92,2.69,2.55,1.0,0.77,0.14,1.401041667,0.9479553903,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.92,2.055770013932055,2.169934367541766,0.135770013932055,0.114164353609711,0.9339566133312897,0.9473881075310848,NORMAL,LOW
2026-04-04 21:23:00,1.78,2.49,1.85,1.0,0.71,0.64,1.398876404,0.7429718876,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.78,1.9029246597363632,1.5742661097852029,0.1229246597363631,0.3286585499511603,0.9354022456394078,1.2087693738106344,LEAK_2_3,HIGH
2026-04-04 21:26:01,0.06,0.09,0.06,1.0,0.03,0.03,1.0,1.0,0.0,NORMAL,LOW,Normal,,NO_FLOW,0.06,0.0687804093880613,0.0510572792362768,0.0087804093880613,0.0177231301517844,0.8723414200906838,1.347122494909442,NORMAL,LOW
2026-04-04 22:00:29,0.0,0.0,0.0,1.041501300786971,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,,NO_FLOW,0.0,0.0,0.0,0.0,0.0,,,NORMAL,LOW
2026-04-04 21:55:07,0.85,0.4,0.0,0.9781958318640114,0.45,0.4,0.4705882353,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,,LOW_FLOW,0.8510117087428554,0.30439521129217834,0.0,0.5307570286041394,0.2955503949477395,2.8732574348927877,,LEAK_1_2,HIGH
2026-04-04 21:59:09,0.06,0.09,0.09,1.0136046041683526,0.03,0.0,1.0,1.0,0.0,NORMAL,LOW,Normal,,NO_FLOW,0.058898677769114546,0.07452918253647621,0.0765849579382075,0.008865306925817952,0.008363119514850267,0.842563191727167,0.9267687867138218,NORMAL,LOW
2026-04-04 21:26:27,1.97,2.76,2.61,0.9987184447170256,0.79,0.15,1.401015228,0.9456521739,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.8434120299637031,2.1344718606416193,2.376947521261265,0.14034746159687939,0.10740739233048556,0.9159052495239565,0.9496260814012151,NORMAL,LOW
2026-04-04 21:28:07,0.3,0.51,0.3,1.0048576402630054,0.21,0.21,1.7,0.5882352941,0.0,NORMAL,LOW,Normal,,LOW_FLOW,0.30759338239327544,0.39493130162262013,0.2496877735895789,0.08265406037656987,0.15220495698396955,0.7168284332157723,1.5760021949425942,NORMAL,LOW
2026-04-04 21:26:07,0.43,0.66,0.23,0.9925628423544267,0.23,0.43,1.534883721,0.3484848485,0.0,NORMAL,MEDIUM,Flow imbalance,,LOW_FLOW,0.41796472126252754,0.5168814693526977,0.20535581964324806,0.07739514607303431,0.33750919542027735,0.8759278639770031,2.658618659710189,LEAK_2_3,HIGH
2026-04-04 21:59:52,1.61,2.24,2.16,1.0,0.63,0.08,1.391304348,0.9642857143,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.61,1.7118679669917485,1.8380620525059663,0.1018679669917483,0.126194085514218,0.9404930935352684,0.931343947097886,NORMAL,LOW
2026-04-04 21:19:27,2.01,2.62,2.53,0.9981720088498177,0.61,0.09,1.303482587,0.965648855,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,2.0390755364138298,2.012069065071709,2.1960309096214727,0.0073039733818968215,0.1459099202245854,1.0141682018873603,0.9734254504429056,LEAK_2_3,MEDIUM
2026-04-04 21:59:58,1.63,2.27,2.4,1.0,0.64,0.13,1.392638037,1.057268722,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.63,1.734794770121102,2.0422911694510737,0.104794770121102,0.3074963993299717,0.939592410626309,0.8494355731790093,LEAK_2_3,HIGH
2026-04-04 21:24:15,0.01,0.0,0.01,1.0,0.01,0.01,1.0,1.0,0.0,NORMAL,LOW,Normal,,NO_FLOW,0.01,0.0,0.0085095465393794,0.01,0.0085095465393794,,0.0,NORMAL,LOW
2026-04-04 21:20:32,1.62,2.15,1.83,1.0,0.53,0.32,1.327160494,0.8511627907,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.62,1.643087557603687,1.5572470167064438,0.0230875576036868,0.0858405408972431,0.985948674800168,1.0551232655939162,NORMAL,LOW
2026-04-04 21:58:41,1.33,1.81,1.92,1.0,0.48,0.11,1.360902256,1.060773481,0.0,NORMAL,MEDIUM,Flow imbalance,,ACTIVE_FLOW,1.33,1.383250455471011,1.633832935560859,0.0532504554710109,0.2505824800898479,0.9615033884424938,0.8466290679812813,LEAK_2_3,MEDIUM
2026-04-04 21:25:03,1.22,0.0,1.28,1.0,1.22,1.28,0.0,1.0,1.0,LEAK_2_3,HIGH,Leak detected at LEAK_2_3,,ACTIVE_FLOW,1.22,0.0,1.0892219570405728,1.22,1.0892219570405728,,0.0,LEAK_1_2,HIGH
2026-04-04 21:19:54,1.7,2.32,2.28,1.0,0.62,0.04,1.364705882,0.9827586207,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.7,1.7730061086700248,1.94017661097852,0.0730061086700248,0.1671705023084952,0.9588235436341568,0.9138374819268728,LEAK_2_3,MEDIUM
2026-04-04 21:21:10,2.09,2.66,2.39,1.0038810388721175,0.57,0.27,1.272727273,0.8984962406,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,2.0217982601768894,1.9597854293264005,1.9030845435807715,0.055773256260223704,0.000882268886526914,1.004327709985938,1.114094186722182,NORMAL,LOW
2026-04-04 21:23:13,1.77,0.75,1.87,0.9885650791608788,1.02,1.12,0.4237288136,2.493333333,1.0,LEAK_2_3,HIGH,Leak detected at LEAK_2_3,,ACTIVE_FLOW,1.7952766964063251,0.5680974399642371,1.5323806223113805,1.248818567961888,1.0877582385514473,3.194972285324444,0.39203217808095053,LEAK_1_2,HIGH
2026-04-04 21:27:11,1.34,1.94,1.63,1.0,0.6,0.31,1.447761194,0.8402061856,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.34,1.4825999356982105,1.3870560859188543,0.1425999356982104,0.0955438497793561,0.9038176568980796,1.0688824703984938,NORMAL,LOW
2026-04-04 21:22:29,1.71,2.4,2.05,1.0,0.69,0.35,1.403508772,0.8541666667,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.71,1.8341442503483016,1.7444570405727922,0.1241442503483016,0.0896872097755094,0.9323148927219184,1.0514126789537108,NORMAL,LOW
2026-04-04 21:57:19,1.55,2.14,2.16,1.0,0.59,0.02,1.380645161,1.009345794,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.55,1.6354452898939025,1.8380620525059663,0.0854452898939024,0.202616762612064,0.9477541129489904,0.8897660923167302,LEAK_2_3,MEDIUM
2026-04-04 21:45:31,1.37,0.0,2.04,1.0,1.37,2.04,0.0,1.0,1.0,LEAK_2_3,HIGH,Leak detected at LEAK_2_3,,ACTIVE_FLOW,1.37,0.0,1.7359474940334128,1.37,1.7359474940334128,,0.0,LEAK_2_3,HIGH
2026-04-04 21:58:50,1.31,1.8,1.95,1.0,0.49,0.15,1.374045802,1.083333333,0.0,NORMAL,MEDIUM,Flow imbalance,,ACTIVE_FLOW,1.31,1.3756081877612265,1.6593615751789974,0.0656081877612262,0.2837533874177711,0.9523060502656632,0.8289984584058105,LEAK_2_3,MEDIUM
2026-04-04 21:54:19,0.0,0.0,0.0,0.9850615342985967,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,,NO_FLOW,0.0,0.0,0.0,0.0,0.0,,,NORMAL,LOW
2026-04-04 21:19:13,1.95,2.7,2.56,1.0217753930843334,0.75,0.14,1.384615385,0.9481481481,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,2.0304179627546843,2.1088116519086455,2.2183332146531476,0.10993286312627233,0.11245514623772605,0.9074772707097658,0.9519522665067534,NORMAL,LOW
2026-04-04 21:24:20,0.82,0.0,0.9,1.0064416462153396,0.82,0.9,0.0,1.0,0.0,NORMAL,MEDIUM,Flow imbalance,,LOW_FLOW,0.8305851687790894,0.0,0.8088505400060451,0.7763669797204886,0.690592236539934,,0.0,LEAK_1_2,HIGH
2026-04-04 21:46:09,1.2,2.04,1.8,1.0,0.84,0.24,1.7,0.8823529412,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.2,1.5590226127960565,1.5317183770883054,0.3590226127960565,0.027304235707751,0.7697130177270738,1.0178258850426896,LEAK_1_2,HIGH
2026-04-04 21:58:09,1.34,1.88,2.03,1.0039583333468416,0.54,0.15,1.402985075,1.079787234,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.362804525311674,1.4072520211256387,1.5990615687000476,0.09977709378479685,0.2856847861947723,0.9337744923795186,0.8061449841060319,LEAK_2_3,MEDIUM
2026-04-04 21:54:52,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,,NO_FLOW,0.0,0.0,0.0,0.0,0.0,,,NORMAL,LOW
2026-04-04 21:26:53,1.82,2.62,2.43,0.9716946561615163,0.8,0.19,1.43956044,0.927480916,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.8235323745143834,1.9958955840370822,2.0466304663935166,0.18982082537975903,0.0707611392016492,0.9253334961340672,0.9265596723584741,LEAK_1_2,MEDIUM
2026-04-04 21:55:50,1.92,2.67,2.89,1.0005042173508016,0.75,0.22,1.390625,1.082397004,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.8337749487440156,2.1322349057661905,2.3449738572419383,0.12415266844964726,0.40282683166852745,0.958313948649669,0.8272041663669413,LEAK_2_3,HIGH
2026-04-04 22:00:39,0.0,0.0,0.0,0.9824305239731588,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,,NO_FLOW,0.0,0.0,0.0,0.0,0.0,,,NORMAL,LOW
2026-04-04 21:54:13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,,NO_FLOW,0.0,0.0,0.0,0.0,0.0,,,NORMAL,LOW
2026-04-04 21:26:39,1.87,2.67,2.53,1.0,0.8,0.14,1.427807487,0.9475655431,1.0,LEAK_1_2,HIGH,Leak detected at LEAK_1_2,,ACTIVE_FLOW,1.87,2.040485478512485,2.1529152744630067,0.1704854785124854,0.1124297959505211,0.9164485705447072,0.9477778817939948,LEAK_1_2,MEDIUM
2026-04-04 21:25:16,1.19,0.86,1.26,0.9923436562077407,0.33,0.4,0.7226890756,1.465116279,0.0,NORMAL,MEDIUM,Flow imbalance,,ACTIVE_FLOW,1.2058181469702285,0.677374814618106,1.0580734695599243,0.5391636400042908,0.4129944271657009,1.818049685832225,0.5911823735804582,LEAK_1_2,HIGH
2026-04-04 22:00:17,0.24,0.33,0.35,1.0211562836164159,0.09,0.02,1.375,1.060606061,0.0,NORMAL,LOW,Normal,,LOW_FLOW,0.2583747009971211,0.23641508825237686,0.2863432379215914,0.011132086595787783,0.045264711286295674,0.9840285061932909,0.8606205221653749,NORMAL,LOW
2026-04-04 21:47:40,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,NORMAL,LOW,No Flow,,NO_FLOW,0.0,0.0,0.0,0.0,0.0,,,NORMAL,LOW
2026-04-04 21:59:22,0.0,0.36,0.0,0.9768576676257346,0.36,0.36,1.0,0.0,0.0,NORMAL,MEDIUM,Flow imbalance,,LOW_FLOW,0.0,0.27039786043933595,0.0,0.26751208607241617,0.26825544126751333,0.0,,LEAK_2_3,MEDIUM
2026-04-04 21:59:45,0.0,0.24,0.0,1.0,0.24,0.24,1.0,0.0,0.0,NORMAL,LOW,Normal,,LOW_FLOW,0.0,0.1834144250348301,0.0,0.1834144250348301,0.1834144250348301,0.0,,LEAK_2_3,MEDIUM
